File Component,Field Name,Field Description,Level,Type,Length,Repricer,Position
Detail,ALLOWED_MOD_06,"The value in this field represents the sixth procedure code modifier allowed by the client for claim system adjudication.  Note: This field is not currently in the 837 transaction, but is planned for the next version.  If you currently store this value in your claim system, please send.",Line,,,N,409
Detail,ALLOWED_MOD_07,"The value in this field represents the seventh procedure code modifier allowed by the client for claim system adjudication. Note: This field is not currently in the 837 transaction, but is planned for the next version.  If you currently store this value in your claim system, please send.",Line,,,N,410
Detail,ALLOWED_MOD_08,"The value in this field represents the eighth procedure code modifier allowed by the client for claim system adjudication. Note: This field is not currently in the 837 transaction, but is planned for the next version.  If you currently store this value in your claim system, please send.",Line,,,N,411
Detail,ALLOWED_UNITS,The value in this field represents the number of units allowed by the client for claim system adjudication.,Line,,,N,412
Detail,ALLOWED_AMOUNT,"The value in this field represents the allowed amount (before applying co-pay, coinsurance, deductible, cob, & other reduction) for this service. Required for CV.",Line,,,N,413
Detail,COMPOUND_DRUG_YN,Compound drug indicator.  This field should be set to 'Y' if the prescribed drug is a compound drug.,Line,,,N,414
Detail,ALLOWED_NDC,"The value in this field represents the National Drug Code (NDC) allowed after initial adjudication on the claim line. Required when SUB_NDC is submitted. This format pads the labeler, product, or package code segments of the NDC with leading zeroes wherever they are needed to result in a fixed length 5-4-2 configuration.",Line,,,N,415
Detail,ALLOWED_NDC_UNITS,This field represents the numeric value of quantity for the drug allowed after initial adjudication in the client's claim system.  Required when SUB_NDC is submitted.,Line,,,N,416
Detail,ALLOWED_NDC_UNITS_TYPE,"This field represents the units type allowed in the client's claim system after initial adjudication.  Required when SUB_NDC is submitted. Expected values are:
'IU' to indicate International Unit
'GR' to indicate Gram
'ME' to indicate Milligram
'ML' to indicate Milliliter
'UN' to indicate Units",Line,,,N,417
Detail,COPAY_AMOUNT,The value in this field represents the patient's co-pay amount for this service.,Line,,,N,418
Detail,COINSURANCE_AMOUNT,The value in this field represents the patient's coinsurance amount for this service.,Line,,,N,419
Detail,DEDUCTIBLE_AMOUNT,The value in this field represents the patient's deductible amount for this service.,Line,,,N,420
Detail,COB,The value in this field represents the patient's COB amount for this service.,Line,,,N,421
Detail,COB_AMOUNT,The amount paid by the member's other insurance third parties on the claim line item level or the total amount saved on the claim line item because of payment made by the patient's other insurance carrier.,Line,,,N,422
Detail,COB_COINSURANCE_AMOUNT,The value in this field represents the calculated amount paid by the insured based on a percentage of total cost.,Line,,,N,423
Detail,COB_DEDUCTIBLE_AMOUNT,The value in this field represents the dollar amount the subscriber is liable for before other insurance pays for this service line item.,Line,,,N,424
Detail,COB_PAID_AMOUNT,The value in this field represents the other insurance payment amount applied to the service line item.,Line,,,N,425
Detail,COB_ALLOWED_AMOUNT,The value in this field represents the dollar allowance for a procedure or service paid by other insurance for a service line item.,Line,,,N,426
Detail,OTHER_REDUCTION_AMOUNT,The value in this field represents any other adjustment amounts not reflected above.,Line,,,N,427
Detail,PAID_AMOUNT,"The value in this field represents the paid amount (after applying copay, coinsurance, deductible, cob, & other reduction) for this service. Required for CV.",Line,,,N,428
Detail,PAID_DATE,"The value in this field represents the date of final adjudication or payment on preliminary analysis files or on history files.  The field can be blank for daily files since they have not been finalized, however, it should be populated from the client's system for history.  When blank, is populated with the file run date for internal use.",Line,,,N,429
Detail,PAID_UNITS,The value in this field represents the number of units of service paid for each detail line. Required for CV.,Line,,,N,430
Detail,LINE_CAPITATION_INDICATOR,"Indicates if the claim line was paid under a capitation agreement. Valid values are:
1 = Capitated Provider
0 = Non-Capitated Provider",Line,,,N,431
Detail,CLIENT_TYPE_OF_SERVICE_CODE,"This field holds the client's unique service type value, as defined in their claim system.",Line,,,N,432
Detail,FEE_SERVICE_AMOUNT,"This field represents the fee schedule amount for the line level service, based on the provider's contract.  The appropriate value should be submitted if defined.  If no contractual agreement exists, this field should be left blank.",Line,,,N,433
Detail,PATIENT_LIABILITY_AMOUNT,This field stores the amount the patient owes on the line level service.,Line,,,N,434
Detail,DISALLOWED_AMOUNT,"Amount that is disallowed and will not be considered in the payment by the client, non billable to the member for the service line item.",Line,,,N,435
Detail,LINE_REIMBURSEMENT_TYPE,This field represents the pricing methodology used to reimburse the service line. Typically this would be an outpatient service paid at the line level.,Line,,,N,436
Detail,ASSIGNMENT_OF_BENEFITS,"This field represents a one digit indicator to recognize if the benefits were assigned (Y or N).   (2300, CLM08)",Claim,,,Y,437
Detail,CLAIM_BILLED_AMOUNT,"The value in this field represents the claim header level billed amount billed by the provider for the claim.  (2300, CLM02)",Claim,,,Y,438
Detail,CLAIM_NONCOVERED_AMOUNT,The value in this field represents the claim header level non covered amount billed by the provider for the claim.,Claim,,,N,439
Detail,CLAIM_ALLOWED_AMOUNT,The value in this field represents the claim header level allowed amount by the client for the claim.,Claim,,,N,440
Detail,CLAIM_PAID_AMOUNT,"The value in this field represents the claim header level amount paid by the client for the claim.    (For pre-pay claims this is the calculated net amount to be paid, based on adjudication of the pended claim.  This amount may change after audit recommendations are applied and the claim goes through final adjudication and payment).",Claim,,,N,441
Detail,CLAIM_COINSURANCE_AMOUNT,The value in this field represents the total coinsurance dollar amount on a claim for which the subscriber/member is responsible - usually based on a fixed percentage specified in the health plan. Usually applies after reaching a deductible,Claim,,,N,442
Detail,CLAIM_COPAY_AMOUNT,The value in this field represents the total copay dollar amount that a subscriber/member pays the provider at the time of service.  Usually a fixed flat charge per visit based on subscriber health insurance plan.,Claim,,,N,443
Detail,CLAIM_DEDUCTIBLE_AMOUNT,The value in this field represents the total deductible dollar amount paid by the subscriber/member on a claim in order to satisfy the annual health plan deductible.,Claim,,,N,444
Detail,CLAIM_DISALLOWED_AMOUNT,"The value in this field represents the total amount that is disallowed and will NOT be considered in the payment by the client, non billable to the subscriber/member.",Claim,,,N,445
Detail,CLAIM_PATIENT_LIABILITY_AMOUNT,The value in this field represents the total patient liability amount (Coinsurance + Copay + Deductible) for a claim.,Claim,,,N,446
Detail,CLAIM_COB_AMOUNT,The value in this field represents the dollar allowance for a procedure or service paid for by the primary insurer.,Claim,,,N,447
Detail,CLAIM_COB_ALLOWED_AMOUNT,The value in this field represents the dollar allowance for a procedure or service paid by other insurance.,Claim,,,N,448
Detail,CLAIM_COB_COINSURANCE_AMOUNT,The value in this field represents the amount paid by the insured based on a percentage of total cost.,Claim,,,N,449
Detail,CLAIM_COB_PAID_AMOUNT,The value in this field represents the other insurance payment applied to the claim.,Claim,,,N,450
Detail,CLAIM_COB_DEDUCT_AMOUNT,The value in this field represents the dollar amount the subscriber is liable for before other insurance is paid.,Claim,,,N,451
Detail,PATIENT_RESP_AMOUNT,"The value in this field is the amount due by the patient.  (2300, AMT01)",Claim,,,N,452
Detail,CLAIM_PAID_DATE,"The value in this field represents the date of final adjudication or payment on preliminary analysis file, all history files (FILE_TYPE = H) and Inpatient retro TBA files (FILE_INDICATOR = R).  For file types where claims have not been finalized, this value is not required.  If not required, this field should be populated with the file run date.",Claim,,,N,453
Detail,CLAIM_CHECK_PAID_DATE,Date of the remittance number (voucher/check number).,Claim,,,N,454
Detail,PAID_TO_CODE,"Who the claim was paid out to. Valid values are: P = Provider, S = Subscriber",Claim,,,N,455
Detail,PAYMENT_STATUS,"The value in this field indicates the Claim header level payment status of the service. Valid values are: Paid, Denied, Pending, Reversed, Adjusted
Required for CV.",Claim,,,N,456
Detail,CLAIM_CAPITATION_INDICATOR,"Indicates if the claim was paid under a capitation agreement. Valid values are:
1 = Capitated Provider
0 = Non-Capitated Provider",Claim,,,N,457
Detail,DRG_INDICATOR_YN,"The value in this field defines whether or not the claim is eligible to be paid  based on DRG or was paid based on a DRG. If  DRG eligible or payment was DRG based, 'Y' is to be submitted. If not, then 'N'.",Claim,,,N,458
Detail,PRIOR_PAYMENT_AMOUNT,"The value in this field represents any prior payments.  (2320, AMT02)",Claim,,,N,459
Detail,CLAIM_FEE_SCHEDULE_AMOUNT,"This field stores the claim level fee schedule amount, as defined in the provider's contract.",Claim,,,N,460
Detail,CLAIM_FEE_SCHEDULE_CODE,Client note to indicate the type of pricing (fee schedule) used for the claim.,Claim,,,N,461
Detail,CLAIM_REIMBURSE_TYPE_CODE,This field represents the pricing methodology used to pay the claim. Typically this would be an Inpatient service paid at the claim level.,Claim,,,N,462
Detail,MEDICARE_SERVICE_FEE_AMOUNT,This field represents the MCA fee schedule amount.,Line,,,N,463
Detail,PATIENT_PLAN_CODE,This field represents the member's benefit plan code on the client's system at the time of service.,Claim,,,N,464
Detail,PER_CASE_RATE_AMOUNT,This field represents the contractual amount associated with the Case Rate for this claim.,Claim,,,N,465
Detail,PER_DIEM_RATE_AMOUNT,This field represents the contractual amount associated with the Per Diem for this claim.,Claim,,,N,466
Detail,PER_DIEM_WEIGHTED_AMOUNT,"This field represents the per diem weight used to multiply against the base rate, as defined in the provider's contract.",Claim,,,N,467
Detail,WHOLE_CLAIM_PRICING_LINE_YN,The value in this field indicates whether the claim lines were bundled to pay based on whole claim pricing.,Claim,,,N,468
Detail,OTHER_INSURANCE_INDICATOR,"Other Insurance Indicator that determines if other insurance is being used for payment on a claim. Valid values are:
0 = Other insurance did not pay on Claim
1 = Other insurance paid on Claim",Claim,,,N,469
Detail,COORDINATED_BENEFITS_YN,The value in this field indicates if a third party payment has been made on the claim related to Coordination of Benefits (COB). A 'Y' value indicates a third party payment has been made.,Claim,,,N,470
Detail,BYPASS_CODE,"This field supplies the client with greater control over the processing of specific claims. Should the client decide that they do not want certain claims to have logic applied for specific edit types, the bypass code can be applied on the claim line.  If bypass codes are not used by the client, the field should be defaulted to 0.",Line,,,N,471
Detail,PAYER_BYPASS_CODE,The Payer Bypass allows for greater flexibility in payment policy application.  The use of this field must be discussed with the Implementation Services Director to ensure appropriateness and correct implementation.,Line,,,N,472
Detail,AUDIT_BYPASS_CODE,"This field supplies the client with greater control over the processing of specific claims. Should the client decide that they do not want certain claims to have logic applied for specific selection rules, the bypass code can be applied on the claim line.  If bypass codes are not used by the client, the field should be defaulted to zeros. Applicable to Claim Type = 'D' or 'H'.",Claim,,,N,473
Detail,PAR_FLAG,"The value in this field represents the status of the Provider of Service in relation to the Health Plan. Valid values are ‘Y’ for participating or contracted or ‘N’ for Not participating or contracted (if participating status is not available, default with ‘Y’). Required for CV.",Line,,,N,474
Detail,EDIT_0_ALLOWED_YN,"As a default, $0 allowed lines are not considered for editing purposes.  This flag can be used to override this filter and consider a line with a $0 allowed amount for editing in TBA and use as historical reference for future editing.  Valid Values are:
Null – lines with a zero allowed amount reflecting a denial (default)
N –  zero charge and allowed lines that should not be considered for editing (default)
Y – zero charge and allowed lines that should be considered for editing (override)",Line,,,N,475
Detail,ZERO_CHG_LINE_SEQ,"This field identifies the “rolled to” line that contains applicable charges for zero charge surgery lines.  If a zero charge line is edited, a payment variance will be calculated and invoiced to the “rolled to” line on this claims as indicated by this line sequence.",Line,,,N,476
Detail,ZERO_CHG_SCHED_AMOUNT,This field contains the fee schedule amount for a zero charge surgery line.  This amount will be utilized for estimation and overlook reporting.,Line,,,N,477
Detail,DATE_RECEIVED_CLIENT,The value in this field represents the date the claim was received by the client. This field is required if Timely Filing Policies are being applied. Required for CV.,Claim,,,N,478
Detail,DATE_ADJUDICATED,The value in this field represents the date the claim was adjudicated by the client. Required for CV.,Claim,,,N,479
Detail,CLAIM_APPROVED_BY,The value in this field represents the unique identifier for the person (in the client organization) who approved the claim.,Claim,,,N,480
Detail,LETTER_PLAN_CODE,"The value in this field will be used by the letter generation module to determine which letter templates, logos and signatures should be printed. The client must provide valid values and related logos/signatures for this data element.",Claim,,,N,481
Detail,CLAIM_ID_ORIG,"This area is for the Original Claim ID.  This would ONLY be used in the cases where Claim ID’s are changed for an adjustment and the client has the means to link the Original Claim ID to the Current Claim ID.  (2300, REF02)",Claim,,,Y,482
Detail,LINE_SEQ_ORIG,"The original line sequence is used to more accurately report payment variance and invoice data for edited TBA lines that are returned in history with one or multiple different line sequence numbers.  It links newly created lines back to the original line number that generated the change recommendation.  (2400, REF02)",Line,,,N,483
Detail,GROUP_ID,"The value in this field represents the Employer Group Number for the patient’s claim.  This field is used for reporting purposes only.  (2000B, SBR03)",Claim,,,N,484
Detail,GROUP_NAME,The value in this field represents the Employer Group Name for the patient's claim.,Claim,,,N,485
Detail,RISK_POOL,"The value submitted in this field defines the risk pool associated with the group the member belongs to.  Expected value examples are; ASO, Fully Insured, Large Group Self Funded, Large Group Fully Insured, etc.  These values will be pulled from the appropriate client database for reporting purposes.",Claim,,,N,486
Detail,CLAIM_DENIAL_REASON_CODE,"The value in this field is a claim-level reason code assigned by the client.  It represents the reason a claim was denied.  Values will be agreed to during the implementation project, if applicable.",Claim,,,N,487
Detail,MORTALITY_RISK,"The value in this field represents the risk of mortality (ROM) subclass submitted by the provider. Valid values are:
1 = Minor
2 = Moderate
3 = Major
4 = Extreme",Claim,,,N,488
Detail,BIRTH_WEIGHT,The value in this field represents an infant’s birth weight in grams.,Claim,,,N,489
Detail,ALC_DAYS,The value in this field represents the alternative level of care (ALC) days associated with an inpatient stay.,Claim,,,N,490
Detail,ALC_AMOUNT,The value in this field represents the dollar amount associated with alternative level of care (ALC) days for an inpatient stay.,Claim,,,N,491
Detail,PAYER_ORGANIZATION_NAME,"Payer Name associated with the Payer Short submitted on the claim. (2010BB, NM101)",Claim,,,N,492
Detail,PAYER_ADDRESS_01,"The first line of the Payer's Address. (2010BB, N301)",Claim,,,N,493
Detail,PAYER_ADDRESS_02,"The second line of the Payer's Address (2010BB, N302)",Claim,,,N,494
Detail,PAYER_CITY,"Payer City Name (2010BB, N401)",Claim,,,N,495
Detail,PAYER_STATE,"Payer State or Province Code (2010BB, N402)",Claim,,,N,496
Detail,PAYER_ZIP,"Payer Postal Zone or ZIP Code (2010BB, N403)",Claim,,,N,497
Detail,PAYER_ZIP_PLUS_FOUR,"Payer Postal Zone or ZIP Code  (2010BB, N403)",Claim,,,N,498
Detail,PAYER_COUNTRY,"Country Code (2010BB, N404)",Claim,,,N,499
Detail,PAYER_COUNTRY_SUBDIVISION,"Country Subdivision Code (2010BB, N407)",Claim,,,N,500
Detail,SUB_CLAIM_FILING_CODE,"The claim filing indicator is a CMS value that identifies the type of insurance for the submitted claim.  This is not to be confused with the CLAIM_TYPE in this layout. Expected values are found on a separate tab. (1000B, SBR09)",Claim,,,N,501
Detail,SUB_LAST_NAME,"The value in this field represents the subscriber’s last name and  will be the same value as submitted in PATIENT_LAST_NAME when the subscriber is the patient.  (Subscriber:  2010BA, NM103)",Claim,,,Y,502
Detail,SUB_FIRST_NAME,"The value in this field represents the subscriber’s first name  and  will be the same value as submitted in PATIENT_FIRST_NAME when the subscriber is the patient.   (Subscriber:  2010BA, NM104)",Claim,,,Y,503
Detail,SUB_MIDDLE_NAME,"The value in this field represents the subscriber's middle name  and  will be the same value as submitted in PATIENT_MIDDLE_NAME when the subscriber is the patient. This is required by CMS when needed to identify the individual. (Subscriber: 2010BA, NM105)",Claim,,,Y,504
Detail,SUB_NAME_SUFFIX,"The value in this field represents the suffix attached to the subscriber's name and will be the same value as submitted in PATIENT_FIRST_NAME when the subscriber is the patient.  This is required by CMS when needed to identify the individual. (Subscriber: 2010BA, NM105)",Claim,,,Y,505
Detail,SUB_ADDRESS_01,"The value in this field represents the first line of the subscriber's address.  This value will be the same value as submitted in PATIENT_ADDRESS_01 when the subscriber is the patient.  (2010BA, N301)",Claim,,,Y,506
Detail,SUB_ADDRESS_02,"The value in this field represents the second line of the subscriber's address.  This value will be the same value as submitted in PATIENT_ADDRESS_02 when the subscriber is the patient.   (2010BA, N302)",Claim,,,Y,507
Detail,SUB_CITY,"The value in this field represents the city of the subscriber's address. This value will be the same value as submitted in PATIENT_CITY when the subscriber is the patient.  (2010BA, N401)",Claim,,,Y,508
Detail,SUB_STATE,"The value in this field represents the state of the subscriber's address.  This value will be the same value as submitted in PATIENT_STATE when the subscriber is the patient.  (2010BA, N402)",Claim,,,Y,509
Detail,SUB_ZIP,"The value in this field represents the postal ZIP code associated with the subscriber's address.  The value is the basic five digit ZIP code and will be the same value as submitted in PATIENT_ZIP when the subscriber is the patient.    (2010BA, N403)",Claim,,,Y,510
Detail,SUB_ZIP_PLUS_FOUR,"The value in this field represents the four digit add-on code for the expanded ZIP code associated with the subscriber's address.  The value is four digits and will be the same value as submitted in PATIENT_ZIP_PLUS_FOUR when the subscriber is the patient.  (2010BA, N403)",Claim,,,Y,511
Detail,SUB_COUNTRY,"The value in this field represents the country of the subscriber's  address.  This value will be the same value as submitted in PATIENT_COUNTY when the subscriber is the patient.   (2010BA, N404)",Claim,,,Y,512
Detail,SUB_COUNTRY_SUBDIVISION,"The value in this field represents the country subdivision code for the subscriber's address and only used for international addresses.  This value will be the same value as submitted in PATIENT_COUNTRY_SUBDIVISION when the subscriber is the patient.  (2010BA, N404)",Claim,,,N,513
Detail,SUB_DOB,"This field represents the subscriber’s date of birth and will be the same value as submitted in PATIENT_DOB when the subscriber is the patient.  (2010BA, DMG02)",Claim,,,Y,514
Detail,SUB_GENDER_ID,"The value in this field represents the subscriber’s gender.  This value will be the same value as submitted in PATIENT_DOB when the subscriber is the patient.  Recommended values are M for Male, F for Female and U for Unknown.  (Subscriber:  2010BA, DMG03)",Claim,,,Y,515
Detail,SUB_SSN,"The value in this field represents the subscriber’s social security number.  (2010BA, REF02)",Claim,,,N,516
Detail,PATIENT_ADDRESS_01,"The value in this field represents the first line of the patient's address.  This value will be the same value as submitted in SUB_ADDRESS_01 when the patient is the subscriber.  (2010BA, N301) or (2010CA, N301)",Claim,,,Y,517
Detail,PATIENT_ADDRESS_02,"The value in this field represents the second line of the patient's address.  This value will be the same value as submitted in SUB_ADDRESS_02 when the patient is the subscriber.  (2010BA, N302) or (2010CA, N302)",Claim,,,Y,518
Detail,PATIENT_CITY,"The value in this field represents the city of the patient's address. This value will be the same as SUB_CITY when the patient is the subscriber. (2010BA, N401) or (2010CA, N401)",Claim,,,Y,519
Detail,PATIENT_STATE,"The value in this field represents the state of the patient's address.  This value will be the same value as  submitted in SUB_STATE when the patient is the subscriber. (2010BA, N402) or  (2010CA, N402)",Claim,,,Y,520
Detail,PATIENT_ZIP,"The value in this field represents the postal ZIP code associated with the patient's address.  This value will be the same value as  submitted in SUB_ZIP when the patient is the subscriber. (2010BA, N403) or (2010CA, N403)",Claim,,,Y,521
Detail,PATIENT_ZIP_PLUS_FOUR,"The value in this field represents the four digit add-on code for the expanded ZIP code associated with the patient's address.   This value will be the same value submitted in SUB_ZIP_PLUS_FOUR when the patient is the subscriber.  (2010BA, N403) or (2010CA, N403)",Claim,,,Y,522
Detail,PATIENT_COUNTRY,"The value in this field represents the country of the patient's  address. This value will be the same value as  submitted in SUB_COUNTRY when the patient is the subscriber.   (2010BA, N404) or (2010CA, N404)",Claim,,,Y,523
Detail,PATIENT_COUNTRY_SUBDIVISION,"The value in this field represents the country subdivision code for the patient's address and only used for international addresses. his value will be the same value as  submitted in SUB_COUNTRY_SUBDIVISION when the patient is the subscriber.  (2010BA, N404) or (2010CA, N404)",Claim,,,N,524
Detail,RETIRED_INDICATOR,The value in this field indicates whether or not the member is a retiree. Expected values are ‘Y’ for Retiree or ‘N’ for Not Retired.,Claim,,,N,525
Detail,PAY_TO_ENTITY_TYPE,"This series of fields represent the pay-to-entity and is reported when the address for payment is different than that of the Billing Provider.  Valid Value is:  'E' = Other Entity or Facility.  CMS allows only a non-person entity for this field.  (2010AB, NM102)",Claim,,,N,526
Detail,PAY_TO_ORGANIZATION_NAME,This field represents the organization name for the pay-to entity.,Claim,,,N,527
Detail,PAY_TO_ADDRESS_01,"The value in this field represents the first line of the pay-to entity's address. This field only contains address information when different from the Billing Provider Address. (2010AB, NM301)",Claim,,,Y,528
Detail,PAY_TO_ADDRESS_02,"The value in this field represents the second line of the pay-to entity's address. This field only contains address information when different from the Billing Provider Address.  (2010AB, N302)",Claim,,,Y,529
Detail,PAY_TO_CITY,"The value in this field represents the city of the pay-to entity's address.  (2010AB, N401)",Claim,,,Y,530
Detail,PAY_TO_STATE,"The value in this field represents the state of the pay-to entity's address.  (2010AB, N402)",Claim,,,Y,531
Detail,PAY_TO_ZIP,"The value in this field represents the postal ZIP code for the pay-to entity.  The value is the basic five digit ZIP code.   (2010AB, N403)",Claim,,,Y,532
Detail,PAY_TO_ZIP_PLUS_FOUR,"The value in this field represents the four digit add-on code for the expanded ZIP code.  The value is four digits.   (2010AB, N403)",Claim,,,Y,533
Detail,PAY_TO_COUNTRY,"The value in this field represents the country of the pay-to entity's  address.  (2010AB, N404)",Claim,,,Y,534
Detail,PAY_TO_COUNTRY_SUBDIVISION,"The value in this field represents the country subdivision code for the pay-to entity's address.  This is only used for international addresses.(2010AB, N407)",Claim,,,N,535
Detail,ATTENDING_PROVIDER_ID,"The value in this field represents the attending provider at the  facility where services are rendered.  This number is the identification number unique to the provider in the client’s system.  (2310A, REF02)",Claim,,,N,536
Detail,ATTENDING_TAXGROUP_ID,"The value in this field represents the provider's tax identification number. This number represents the attending provider or facility.  (2310A, REF02)",Claim,,,N,537
Detail,ATTENDING_NPI,"The value in this field represents the CMS National Provider Identifier (NPI) for the attending provider.  Default to spaces if value is not available. (2310A, NM109)",Claim,,,Y,538
Detail,ATTENDING_STATE_LICENSE,"The value in this field represents the Sate License number for the attending provider.  A non-zero value is required.  (2310A, REF02)",Claim,,,N,539
Detail,ATTENDING_SPECIALTY_CODE,"The value in this field represents the specialty of the attending provider, as defined in the client's claim system. (2310, PRV03)",Claim,,,N,540
Detail,ATTENDING_TAXONOMY_CODE,Industry standard taxonomy code of the attending provider used by CMS and sourced by the National Uniform Claim Committee. A list of taxonomy codes is available via http://www.wpc-edi.com/reference/codelists/healthcare/health-care-provider-taxonomy-code-set/.,Claim,,,Y,541
Detail,ATTENDING_ENTITY_TYPE,"Expected Values are:  'P' = Person  (2310A, NM102)",Claim,,,N,542
Detail,ATTENDING_LAST_NAME,"The value in this field represents the attending provider’s last name.  (2310A, NM103)",Claim,,,Y,543
Detail,ATTENDING_FIRST_NAME,"The value in this field represents the attending provider’s first name.  (2310A, NM104)",Claim,,,Y,544
Detail,ATTENDING_MIDDLE_NAME,"The value in this field represents the attending provider’s middle name.  (2310A, NM105)",Claim,,,Y,545
Detail,ATTENDING_NAME_SUFFIX,"The value in this field represents the attending provider's suffix, as required.  (2310A, NM107)",Claim,,,Y,546
Detail,OPERATING_PROVIDER_ID,"The value in this field represents the operating provider at the  facility where services are rendered.  This number is the identification number unique to the provider in the client’s system.  (2310B, REF02)",Claim,,,N,547
Detail,OPERATING_TAXGROUP_ID,"The value in this field represents the provider's tax identification number. This number represents the operating provider.  (2310B, REF02)",Claim,,,N,548
Detail,OPERATING_NPI,"The value in this field represents the CMS National Provider Identifier (NPI) for the operating provider. Default to spaces if value is not available.  (2310B, NM109)",Claim,,,N,549
Detail,OPERATING_STATE_LICENSE,"The value in this field represents the Sate License number for the operating provider.  A non-zero value is required.  (2310B, REF02)",Claim,,,N,550
Detail,OPERATING_SPECIALTY_CODE,"The value in this field represents the specialty of the operating provider, as defined in the client's claim system.",Claim,,,N,551
Detail,OPERATING_TAXONOMY_CODE,Industry standard taxonomy code of the operating provider used by CMS and sourced by the National Uniform Claim Committee. A list of taxonomy codes is available via http://www.wpc-edi.com/reference/codelists/healthcare/health-care-provider-taxonomy-code-set/.,Claim,,,N,552
Detail,OPERATING_ENTITY_TYPE,"Expected Values are:  'P' = Person (2310B, NM102)",Claim,,,N,553
Detail,OPERATING_LAST_NAME,"The value in this field represents the operating provider’s last name.  (2310B, NM103)",Claim,,,N,554
Detail,OPERATING_FIRST_NAME,"The value in this field represents the operating provider’s first name and applies to Outpatient claims only.  (2310B, NM104)",Claim,,,N,555
Detail,OPERATING_MIDDLE_NAME,"The value in this field represents the operating provider’s middle name and applies to Outpatient claims only.  (2310B, NM105)",Claim,,,N,556
Detail,OPERATING_NAME_SUFFIX,"The value in this field represents the operating provider's suffix, as required.  (2310B, NM107)",Claim,,,N,557
Detail,OTHER_OPERATING_PROVIDER_ID,"The value in this field represents the other operating provider at the  facility where services are rendered.  This number is the identification number unique to the provider in the client’s system.  (2310C, REF02)",Claim,,,N,558
Detail,OTHER_OPERATING_TAXGROUP_ID,"The value in this field represents the provider's tax identification number. This number represents the other operating provider.  (2310C, REF02)",Claim,,,N,559
Detail,OTHER_OPERATING_NPI,"The value in this field represents the CMS National Provider Identifier (NPI) for the other operating provider.  Default to spaces if value is not available. (2310C, NM109)",Claim,,,Y,560
Detail,OTHER_OPERATING_STATE_LICENSE,"The value in this field represents the Sate License number for the other operating provider.  A non-zero value is required.  (2310C, REF02)",Claim,,,N,561
Detail,OTHER_OPERATING_SPECIALTY_CODE,"The value in this field represents the specialty of the other operating provider, as defined in the client's claim system.",Claim,,,N,562
Detail,OTHER_OPERATING_TAXONOMY_CODE,Industry standard taxonomy code of the other operating provider used by CMS and sourced by the National Uniform Claim Committee. A list of taxonomy codes is available via http://www.wpc-edi.com/reference/codelists/healthcare/health-care-provider-taxonomy-code-set/.,Claim,,,N,563
Detail,OTHER_OPERATING_ENTITY_TYPE,"Expected Values are:  'P' = Person (2310C, NM102)",Claim,,,N,564
Detail,OTHER_OPERATING_LAST_NAME,"The value in this field represents the other operating provider’s last name.  (2310C, NM103)",Claim,,,Y,565
Detail,OTHER_OPERATING_FIRST_NAME,"The value in this field represents the other operating provider’s first name.  (2310C, NM104)",Claim,,,Y,566
Detail,OTHER_OPERATING_MIDDLE_NAME,"The value in this field represents the other operating provider’s middle name.  (2310C, NM105)",Claim,,,Y,567
Detail,OTHER_OPERATING_NAME_SUFFIX,"The value in this field represents the other operating provider's suffix, as required.  (2310C, NM107)",Claim,,,Y,568
Detail,REFERRING_PCP_YN,Y or N indicator to define whether or not the referring provider is the patient's PCP.,Claim,,,N,569
Detail,REFERRING_PROVIDER_ID,"The value in this field represents the referring provider at the  facility where services are rendered.  This number is the identification number unique to the provider in the client’s system.  (2310F, REF02)",Claim,,,N,570
Detail,REFERRING_TAXGROUP_ID,"The value in this field represents the provider's tax identification number. This number represents the referring provider.  (2310F, REF02)",Claim,,,N,571
Detail,REFERRING_NPI,"The value in this field represents the CMS National Provider Identifier (NPI) for the referring provider.  Default to spaces if value is not available.  (2310F, NM109)",Claim,,,N,572
Detail,REFERRING_STATE_LICENSE,"The value in this field represents the Sate License number for the referring provider.  A non-zero value is required.  (2310F, REF02)",Claim,,,N,573
Detail,REFERRING_SPECIALTY_CODE,"The value in this field represents the specialty of the referring provider, as defined in the client's claim system.",Claim,,,N,574
Detail,REFERRING_TAXONOMY_CODE,Industry standard taxonomy code of the referring provider used by CMS and sourced by the National Uniform Claim Committee. A list of taxonomy codes is available via http://www.wpc-edi.com/reference/codelists/healthcare/health-care-provider-taxonomy-code-set/.,Claim,,,N,575
Detail,REFERRING_ENTITY_TYPE,Expected Values are:  'P' = Person,Claim,,,N,576
Detail,REFERRING_LAST_NAME,"The value in this field represents the referring provider’s last name.  (2310F, NM103)",Claim,,,N,577
Detail,REFERRING_FIRST_NAME,"The value in this field represents the referring provider’s first name.  (2310F, NM104)",Claim,,,N,578
Detail,REFERRING_MIDDLE_NAME,"The value in this field represents the referring provider’s middle name.  (2310F, NM105)",Claim,,,N,579
Detail,REFERRING_NAME_SUFFIX,"The value in this field represents the referring provider's suffix, as required.  (2310F, NM107)",Claim,,,N,580
Detail,AUTH_EXCEPTION_CODE,"Required when mandated by government law or regulation to obtain authorization for specific service(s) but, for the reasons provided, the service was performed without obtaining the authorization.  Allowable values for this element are:
1 Immediate/Urgent Care
2 Services Rendered in a Retroactive Period
3 Emergency Care
4 Client has Temporary Medicaid
5 Request from County for Second Opinion to Determine
if Recipient Can Work
6 Request for Override Pending
7 Special Handling
(2300, REF02)",Claim,,,N,581
