Incoming File Layout,,,,,,,
,,,,,,,
File Component,Field Name,Field Description,Level,Type,Length,Repricer,Position
Detail,SUPERVISING_FIRST_NAME,"The value in this field represents the supervising provider’s first name.  (2310D, NM104)  Confirm supervising D or E? Update for all supervising values.",Line,,,N,300
Detail,SUPERVISING_MIDDLE_NAME,"The value in this field represents the supervising provider’s middle name.  (2310D, NM105)  Confirm supervising D or E?",Line,,,N,301
Detail,SUPERVISING_NAME_SUFFIX,"The value in this field represents the supervising provider's suffix, as required.  (2310D, NM107)",Line,,,N,302
Detail,ORDERING_PROVIDER_ID,"Ordering provider information is required by CMS when the service or supply was ordered by a provider who is different than the rendering provider for this service line. The value in this field represents a single physician identification number that is unique to the physician in the client’s system for the ordering provider. If a physician has more than one identifying number, there could be an impact to adjudication recommendations which should be discussed.  (2420E, REF02)",Line,,,N,303
Detail,ORDERING_TAXGROUP_ID,"The value in this field represents the ordering provider's tax identification number.  (2420E, REF02)",Line,,,N,304
Detail,ORDERING_NPI,"The value in this field represents the CMS National Provider Identifier (NPI) for the provider ordering this service.  Default to spaces if value is not available.  (2420E, NM109)",Line,,,N,305
Detail,ORDERING_STATE_LICENSE,"The value in this field represents the Sate License number for the ordering provider.  A non-zero value is required.  (2420E, REF02)",Line,,,N,306
Detail,ORDERING_SPECIALTY_CODE,"The value in this field is a code that represents the ordering physician’s specialty or subspecialty.  As an example: ORTH or 0015 for orthopedics, PEDCAR or 0030 for pediatric cardiology, etc. In order to make appropriate adjudication recommendations on the claim, the provider’s specialty must be identified. Blank values in this field can be mapped to a “miscellaneous” specialty which will limit payment policies that will be applied, if this method is chosen by the client.  Unrecognizable (unmapped) values will result in the “failing” of the claim during processing and will be reported on the daily processing report.  Client preferences will be discussed during the implementation process.  Please provide a list of client values with descriptions.",Line,,,N,307
Detail,ORDERING_TAXONOMY_CODE,Industry standard taxonomy code of the ordering provider used by CMS and sourced by the National Uniform Claim Committee. A list of taxonomy codes is available via http://www.wpc-edi.com/reference/codelists/healthcare/health-care-provider-taxonomy-code-set/.,Line,,,N,308
Detail,ORDERING_ENTITY_TYPE,"Expected Values are:  'P' = Person  (2420E, NM102)",Line,,,N,309
Detail,ORDERING_LAST_NAME,"The value in this field represents the ordering provider’s last name.  (2420E, NM103)",Line,,,N,310
Detail,ORDERING_FIRST_NAME,"The value in this field represents the ordering provider’s first name.  (2420E, NM104)",Line,,,N,311
Detail,ORDERING_MIDDLE_NAME,"The value in this field represents the ordering provider's middle name.  (2420E, NM105)",Line,,,N,312
Detail,ORDERING_NAME_SUFFIX,"The value in this field represents the ordering provider's suffix, as required.  (2420E NM107)",Line,,,N,313
Detail,ORDERING_ADDRESS_01,"The value in this field represents the first line of the ordering provider's address. (2420E, N301)",Line,,,N,314
Detail,ORDERING_ADDRESS_02,"The value in this field represents the second line of the ordering provider's address.  (2420E, N302)",Line,,,N,315
Detail,ORDERING_CITY,"The value in this field represents the city of the ordering provider's address.  (2420E, N401)",Line,,,N,316
Detail,ORDERING_STATE,"The value in this field represents the state of the ordering provider's address.  (2420E, N402)",Line,,,N,317
Detail,ORDERING_ZIP,"The value in this field represents the postal ZIP code for the ordering provider.  The value is the basic five digit ZIP code.   (2420E, N403)",Line,,,N,318
Detail,ORDERING_ZIP_PLUS_FOUR,"The value in this field represents the four digit add-on code for the expanded ZIP code.  The value is four digits.   (2420E, N403)",Line,,,N,319
Detail,ORDERING_COUNTRY,The value in this field represents the country of the ORDERING provider's address.  (2420E N404),Line,,,N,320
Detail,ORDERING_COUNTRY_SUBDIVISION,"The value in this field represents the country subdivision code for the ordering provider's address.  This is only used for international addresses.(2420E, N404)",Line,,,N,321
Detail,ORDERING_CONTACT,"This field represents the ordering provider's contact name.  (2420E, PER02)",Line,,,N,322
Detail,ORDERING_PHONE_COUNTRY_CODE,"This field represents the unique country code for international dialing for the ordering provider's primary phone number. (2420E, PER04)",Line,,,N,323
Detail,ORDERING_PHONE,"The value in this field represents the ordering provider's telephone number.    (2420E, PER04)",Line,,,N,324
Detail,ORDERING_PHONE_EXT,"The value in this field represents the ordering provider's primary telephone extension. (2420E, PER04)",Line,,,N,325
Detail,ORDERING_ALT_PHONE_COUNTRY_CODE,"This field represents the unique country code for international dialing for the ordering provider's alternate phone number. (2420E, PER06)",Line,,,N,326
Detail,ORDERING_ALT_PHONE,"The value in this field represents the ordering provider's alternate telephone number. (2420E, PER06)",Line,,,N,327
Detail,ORDERING_ALT_PHONE_EXT,"The value in this field represents the ordering provider's alternate telephone extension.(2420E, PER06)",Line,,,N,328
Detail,ORDERING_FAX_COUNTRY_CODE,"This field represents the unique country code for international dialing for the ordering provider's fax number. (2420E, PER08)",Line,,,N,329
Detail,ORDERING_FAX,"The value in this field represents the ordering provider's fax number. (2420E, PER08)",Line,,,N,330
Detail,AUTH_EXCEPTION_CODE,"Required when mandated by government law or regulation to obtain authorization for specific service(s) but, for the reasons provided, the service was performed without obtaining the authorization.  Allowable values for this element are:
1  -  Immediate/Urgent Care
2  -  Services Rendered in a Retroactive Period
3  -  Emergency Care
4  -  Client has Temporary Medicaid
5  -  Request from County for Second Opinion to Determine if Recipient Can Work
6  -  Request for Override Pending
7  -  Special Handling
(2300, REF02)",Claim,,,N,331
Detail,REFERRAL_NUM,"Required by CMS when a referral number is assigned by the payer or Utilization Management Organization (UMO) AND a referral is involved.  (2300, REF02)",Claim,,,N,332
Detail,AUTH_NO_01,"The value in this field represents the authorization number submitted by the provider for this claim.  If the provider did not submit an authorization number, provide the payer’s prior authorization number for this claim, if available.  (2300, REF)",Claim,,,N,333
Detail,CLAIM_NOTE_REF_CODE,"This field defines the functional area or purpose for which the claim note applies, as submitted by the provider or facility.  Expected Values are:
ADD  -  Additional Information
CER  -  Certificate Narrative
DCP  -  Goals, Rehabilitation Potential, or Discharge Plans
DGN  -  Diagnosis Description
TPO  -  Third Party Organization Notes
(2300, NTE01)",Claim,,,N,334
Detail,CLAIM_NOTE_TEXT,"This field is the free-form description provided by the provider or facility to clarify the related data elements and their content. (2300, NTE02)",Claim,,,N,335
Detail,MEDICARE_CROSSOVER_INDICATOR_YN,"This field represents the Medicare Section 4081 Indicator and is required when the submitter is Medicare and the claim is a Medigap or COB crossover claim.  The allowed values for this element are: 'Y' when the claim is section  4081, and 'N' when it is a Regular crossover claim. (2300, REF)",Claim,,,N,336
Detail,CHIRO_CONDITION_CODE,"This field supplies information related to the chiropractic service rendered to the patient.  This information is required on chiropractic claims involving spinal manipulation when the information is known to impact the payer's adjudication process.  Expected values are:
A  -  Acute Condition
C  -  Chronic Condition
D  -  Non-acute
E  -  Non-Life Threatening
F  -  Routine
G  -  Symptomatic
M  -  Acute Manifestation of a Chronic Condition
(2300, CR208)",Line,,,N,337
Detail,CHIRO_CONDITION_DESC_01,"This field is a free-form description to clarify the patient's condition.  (2300, CR210)",Line,,,N,338
Detail,CHIRO_CONDITION_DESC_02,"This field is a free-form description to clarify the patient's condition.  (2300, CR211)",Line,,,N,339
Detail,CHIRO_LAST_XRAY_DATE,"This field defines the date that the last x-ray was taken and is required by CMS when the service involves spinal manipulation.  (2300, DTP03) or (2400, DTP03)",Claim,,,N,340
Detail,VISION_CODE_CATEGORY,"This field defines the category of vision service provided.  Valid values are:
E1  -   Spectacle Lenses
E2  -  Contact Lenses
E3  -  Spectacle Frames
(2300, CRC01)",Line,,,N,341
Detail,VISION_CONDITION_CODE_01,"This field is used to supply information on patient condition when the claim is vision related and involves the replacement of lenses or frames, and it known to impact reimbursement. Conditions should only be reported if they apply to the claim. Valid values are:
L1  -  General Standard of 20 Degree or .5 Diopter Sphere or Cylinder Change Met
L2  -  Replacement Due to Loss or Theft
L3  -  Replacement Due to Breakage or Damage
L4  -  Replacement Due to Patient Preference
L5  -  Replacement Due to Medical Reason
(2300, CRC03)",Line,,,N,342
Detail,VISION_CONDITION_CODE_02,"See VISION_CONDITION_CODE_01  for valid values.  (2300, CRC07)",Line,,,N,343
Detail,VISION_CONDITION_CODE_03,"See VISION_CONDITION_CODE_01  for valid values.  (2300, CRC07)",Line,,,N,344
Detail,VISION_CONDITION_CODE_04,"See VISION_CONDITION_CODE_01 for valid values.  (2300, CRC06)",Line,,,N,345
Detail,VISION_CONDITION_CODE_05,"See VISION_CONDITION_CODE_01  for valid values.  (2300, CRC07)",Line,,,N,346
Detail,EPSDT_REFERRAL_YN,"This field answers the question: 'Was an EPSDT referral given to the patient?'.  Required on Early & Periodic Screening, Diagnosis, and Treatment (EPSDT) claims when the screening service is being billed in this claim. Valid values are 'Y' and 'N'. (2300, CRC02)",Claim,,,N,347
Detail,EPSDT_CONDITION_CODE_01,"This field represents the condition indicator for the EPSDT referral above.  Expected Values are:
AV  -  Available  -  Not Used  -  Patient refused referral.
NU  -  Not Used  -  This conditioner indicator must be used when the submitter
            answers “N” in CRC02.
S2  -   Under Treatment  -  Patient is currently under treatment for referred
            diagnostic or corrective health problem.
ST  -  New Services Requested  -  Patient is referred to another provider for
           diagnostic or corrective treatment for at least one health problem
           identified during an initial or periodic screening service (not including
           dental referrals).
           OR
           Patient is scheduled for another appointment with screening provider for
           diagnostic or corrective treatment for at least one health problem
           identified during an initial or periodic screening service (not including
           dental referrals).
(2300, CRC03)",Claim,,,N,348
Detail,EPSDT_CONDITION_CODE_02,Additional condition indicator for the EPSDT referral.,Claim,,,N,349
Detail,EPSDT_CONDITION_CODE_03,Additional condition indicator for the EPSDT referral.,Claim,,,N,350
Detail,EPSDT_INDICATOR_YN,"This field defines whether or not the service being billed is the result of an EPSDT screening service and is required by CMS when Medicaid services are the result of a screening referral.  The screening service would be submitted with the value 'N'.  Y” value indicates EPSDT involvement; an “N” value indicates no EPSDT involvement.(2400, SV111)",Claim,,,N,351
Detail,ANESTHESIA_RELATED_SURG_HCPCS_01,"The value in this field represents the Level1 (CPT) or Level2 (HCPCS) code for the surgical code when anesthesiology services are being billed.  (2300, HI01-2)",Claim,,,N,352
Detail,ANESTHESIA_RELATED_SURG_HCPCS_02,"The value in this field represents the Level1 (CPT) or Level2 (HCPCS) code for the surgical code when anesthesiology services are being billed.  (2300, HI02-2)",Claim,,,N,353
Detail,FAMILY_PLANNING_INDICATOR_YN,"The value in this field indicates whether or not the service being billed is the result of Family Planning services.  A “Y” value indicates family planning services involvement; an “N” value indicates no family planning services involvement.  (2300, SV112)",Line,,,N,354
Detail,DME_HCPCS,"The value in this field represents the Level1 (CPT) or Level2 (HCPCS) code for Durable Medical Equipment.  Required when necessary to report both the rental and purchase price information for durable medical equipment. This is not used for claims where the provider is reporting only the rental price or only the purchase price. (2400, SV501-2)",Line,,,N,355
Detail,DME_UNITS,"This field specifies the length (in days) of medical treatment required as it relates to this service.  (2400, SV503)",Line,,,N,356
Detail,DME_RENTAL_PRICE_AMOUNT,"This value is the rental price for the DME service being reported.  (2400, SV504)",Line,,,N,357
Detail,DME_PURCHASE_PRICE_AMOUNT,"This value is the purchase price for the DME service being reported.  (2400,SV505)",Line,,,N,358
Detail,DME_RENTAL_FREQUENCY,"The value in this field define the frequency at which the rental equipment is billed.  Valid values are:
1  -  Weekly
4  -  Monthly
6  -  Daily
(2400,SV507)",Line,,,N,359
Detail,DMERC_CMN_TRANSMIT_CODE,"This value provides the documentation type for Durable Medical Equipment Regional Carrier (DMERC) Certificate of Medically Necessity (CMN).  Valid values are:
AB  -  Previously Submitted to Payer
AD  -  Certification Included in this Claim
AF  -  Narrative Segment Included in this Claim
AG  -  No Documentation is Required
NS  -  Not Specified  (Available upon request at provider's site.) (2400, PWK02)",Line,,,N,360
Detail,DME_CERT_TYPE,"This field defines the type of certification being provided for DME.  CMS requires this when the DMERC_CMN_TRANSMIT_CODE, DMERC Information Form or Oxygen Therapy Certification is included on this service line.  Valid Values are:
I  -  Initial
R  -  Renewal
S  -  Revised
(2400, CR301)",Line,,,N,361
Detail,DME_DURATION,"This field represents the length of time (in months) the DME equipment is needed.  (2400, CR303)",Line,,,N,362
Detail,DME_CONDITION_CODE_01,"This field is utilized to supply information on conditions related to the DME Certification and is submitted when it impacts adjudication. Valid Values are:
38  -  Certification signed by the physician is on file
ZV  -  Replacement Item
(2400, CRC03)",Line,,,N,363
Detail,DME_CONDITION_CODE_02,"This field is utilized to supply information on conditions related to the DME Certification and is submitted when it impacts adjudication. Valid Values are:
38  -  Certification signed by the physician is on file
ZV  -  Replacement Item
(2400, CRC04)",Line,,,N,364
Detail,DME_CERT_REVISION_DATE,"This field is required when a DBERC certification is 'R'  -  Renewal or 'S'  -  Revised, and represents the date the certification was revised or recertification received. (2400, DTP03)",Line,,,N,365
Detail,DME_BEGIN_THERAPY_DATE,"This field defines the first date of therapy for DME services.  (2400, DTP03)",Line,,,N,366
Detail,DME_LAST_CERT_DATE,"This is the date the ordering physician signed the CMN or the date the supplier signed the DMERC CMN.  (2400, DTP03)",Line,,,N,367
Detail,FORM_ID_CODE,"This field identifies the form attached to the claim by the rendering provider.  Examples are: Medicare DMERC CMN form, DMERC Information Form (DIF), Oxygen Therapy Certification from the referring physician or Home Health documentation.  Valid values are:
AS  -  Form Type Code  -  Code value AS indicates that a Home Health form from
           External Code Source 656 is being identified in LQ02.
UT  -  Centers for Medicare and Medicaid Services (CMS) Durable Medical
           Equipment Regional Carrier (DMERC) Certificate of Medical Necessity (CMN)
           Forms
(2440, LQ01)",Claim,,,N,368
Detail,FORM_ID,"This field provides the form identifier as defined in the FORM_ID_CODE field.  (2440, LQ02)",Claim,,,N,369
Detail,DOCUMENT_CONTROL_NUMBER,The value in this field represents the client specific document control number.,Claim,,,N,370
Detail,ATTACHMENT_TYPE_CODE_01,"This field is required when a paper attachment follows the submission of an electronic claim, is sent electronically or available by request from the provider's office and identifies the type of attachment being sent.  This value is defined by CMS in the Institutional 837 TR3 (IG) in loop 2400, segment PWK01.  See tab 'Attachment Codes' for a list of values. (2400, PWK01)",Line,,,N,371
Detail,ATTACHMENT_TRANSMIT_CODE_01,"This field is required when ATTACHMENT_TYPE_CODE_01 is provided.  This value defines how the attachment will be sent.  Valid values are defined by CMS in the Institutional 837 TR3 (IG) in loop 2400, segment PWK02.  See tab 'Attachment Codes' for a list of values.  Expected when corresponding ATTACHMENT_TYPE_CODE is submitted.  (2400, PWK02)",Line,,,N,372
Detail,ACN_01,"This field represents a value assigned by the provider to uniquely identify the attachment referenced in ATTACHMENT_TYPE_CODE_01.  Expected when corresponding ATTACHMENT_TYPE_CODE is submitted.  (2400, PWK06)",Line,,,N,373
Detail,ATTACHMENT_TYPE_CODE_02,"This field is required when a paper attachment follows the submission of an electronic claim, is sent electronically or available by request from the provider's office and identifies the type of attachment being sent.  This value is defined by CMS in the Institutional 837 TR3 (IG) in loop 2400, segment PWK01.  See tab 'Attachment Codes' for a list of values. (2400, PWK01)",Line,,,N,374
Detail,ATTACHMENT_TRANSMIT_CODE_02,"This field is required when ATTACHMENT_TYPE_CODE_02 is provided.  This value defines how the attachment will be sent.  Valid values are defined by CMS in the Institutional 837 TR3 (IG)  in loop 2400, segment PWK02.  See tab 'Attachment Codes' for a list of values.  Expected when corresponding ATTACHMENT_TYPE_CODE is submitted.  (2400, PWK02)",Line,,,N,375
Detail,ACN_02,"This field represents a value assigned by the provider to uniquely identify the attachment referenced in ATTACHMENT_TYPE_CODE_02.  Expected when corresponding ATTACHMENT_TYPE_CODE is submitted.   (2400, PWK06)",Line,,,N,376
Detail,ATTACHMENT_TYPE_CODE_03,"This field is required when a paper attachment follows the submission of an electronic claim, is sent electronically or available by request from the provider's office and identifies the type of attachment being sent.  This value is defined by CMS in the Institutional 837 TR3 (IG) in loop 2400, segment PWK01.  See tab 'Attachment Codes' for a list of values. (2400, PWK01)",Line,,,N,377
Detail,ATTACHMENT_TRANSMIT_CODE_03,"This field is required when ATTACHMENT_TYPE_CODE_03 is provided.  This value defines how the attachment will be sent.  Valid values are defined by CMS in the Institutional 837 TR3 (IG)  in loop 2400, segment PWK02.  See tab 'Attachment Codes' for a list of values.  Expected when corresponding ATTACHMENT_TYPE_CODE is submitted. (2400, PWK02)",Line,,,N,378
Detail,ACN_03,"This field represents a value assigned by the provider to uniquely identify the attachment referenced in ATTACHMENT_TYPE_CODE_03.  This field is required if the corresponding Attachment is present.  Expected when corresponding ATTACHMENT_TYPE_CODE is submitted.  (2400, PWK06)",Line,,,N,379
Detail,ATTACHMENT_TYPE_CODE_04,"This field is required when a paper attachment follows the submission of an electronic claim, is sent electronically or available by request from the provider's office and identifies the type of attachment being sent.  This value is defined by CMS in the Institutional 837 TR3 (IG) in loop 2400, segment PWK01.  See tab 'Attachment Codes' for a list of values. (2400, PWK01)",Line,,,N,380
Detail,ATTACHMENT_TRANSMIT_CODE_04,"This field is required when ATTACHMENT_TYPE_CODE_04 is provided.  This value defines how the attachment will be sent.  Valid values are defined by CMS in the Institutional 837 TR3 (IG)  in loop 2400, segment PWK02.  See tab 'Attachment Codes' for a list of values.  Expected when corresponding ATTACHMENT_TYPE_CODE is submitted. (2400, PWK02)",Line,,,N,381
Detail,ACN_04,"This field represents a value assigned by the provider to uniquely identify the attachment referenced in ATTACHMENT_TYPE_CODE_04.  This field is required if the corresponding Attachment is present.  Expected when corresponding ATTACHMENT_TYPE_CODE is submitted. (2400, PWK06)",Line,,,N,382
Detail,ATTACHMENT_TYPE_CODE_05,"This field is required when a paper attachment follows the submission of an electronic claim, is sent electronically or available by request from the provider's office and identifies the type of attachment being sent.  This value is defined by CMS in the Institutional 837 TR3 (IG) in loop 2400, segment PWK01.  See tab 'Attachment Codes' for a list of values. (2400, PWK01)",Line,,,N,383
Detail,ATTACHMENT_TRANSMIT_CODE_05,"This field is required when ATTACHMENT_TYPE_CODE_05 is provided.  This value defines how the attachment will be sent.  Valid values are defined by CMS in the Institutional 837 TR3 (IG)  in loop 2400, segment PWK02.  See tab 'Attachment Codes' for a list of values.  Expected when corresponding ATTACHMENT_TYPE_CODE is submitted. (2400, PWK02)",Line,,,N,384
Detail,ACN_05,"This field represents a value assigned by the provider to uniquely identify the attachment referenced in ATTACHMENT_TYPE_CODE_05.  Expected when corresponding ATTACHMENT_TYPE_CODE is submitted. (2400, PWK06)",Line,,,N,385
Detail,ATTACHMENT_TYPE_CODE_06,"This field is required when a paper attachment follows the submission of an electronic claim, is sent electronically or available by request from the provider's office and identifies the type of attachment being sent.  This value is defined by CMS in the Institutional 837 TR3 (IG) in loop 2400, segment PWK01.  See tab 'Attachment Codes' for a list of values. (2400, PWK01)",Line,,,N,386
Detail,ATTACHMENT_TRANSMIT_CODE_06,"This field is required when ATTACHMENT_TYPE_CODE_06 is provided.  This value defines how the attachment will be sent.  Valid values are defined by CMS in the Institutional 837 TR3 (IG)  in loop 2400, segment PWK02.  See tab 'Attachment Codes' for a list of values.  Expected when corresponding ATTACHMENT_TYPE_CODE is submitted. (2400, PWK02)",Line,,,N,387
Detail,ACN_06,"This field represents a value assigned by the provider to uniquely identify the attachment referenced in ATTACHMENT_TYPE_CODE_06.  Expected when corresponding ATTACHMENT_TYPE_CODE is submitted.  (2400, PWK06)",Line,,,N,388
Detail,ATTACHMENT_TYPE_CODE_07,"This field is required when a paper attachment follows the submission of an electronic claim, is sent electronically or available by request from the provider's office and identifies the type of attachment being sent.  This value is defined by CMS in the Institutional 837 TR3 (IG) in loop 2400, segment PWK01.  See tab 'Attachment Codes' for a list of values. (2400, PWK01)",Line,,,N,389
Detail,ATTACHMENT_TRANSMIT_CODE_07,"This field is required when ATTACHMENT_TYPE_CODE_07 is provided.  This value defines how the attachment will be sent.  Valid values are defined by CMS in the Institutional 837 TR3 (IG)  in loop 2400, segment PWK02.  See tab 'Attachment Codes' for a list of values.  Expected when corresponding ATTACHMENT_TYPE_CODE is submitted.  (2400, PWK02)",Line,,,N,390
Detail,ACN_07,"This field represents a value assigned by the provider to uniquely identify the attachment referenced in ATTACHMENT_TYPE_CODE_07.  Expected when corresponding ATTACHMENT_TYPE_CODE is submitted.  (2400, PWK06)",Line,,,N,391
Detail,ATTACHMENT_TYPE_CODE_08,"This field is required when a paper attachment follows the submission of an electronic claim, is sent electronically or available by request from the provider's office and identifies the type of attachment being sent.  This value is defined by CMS in the Institutional 837 TR3 (IG) in loop 2400, segment PWK01.  See tab 'Attachment Codes' for a list of values. (2400, PWK01)",Line,,,N,392
Detail,ATTACHMENT_TRANSMIT_CODE_08,"This field is required when ATTACHMENT_TYPE_CODE_08 is provided.  This value defines how the attachment will be sent.  Valid values are defined by CMS in the Institutional 837 TR3 (IG)  in loop 2400, segment PWK02.  See tab 'Attachment Codes' for a list of values.  Expected when corresponding ATTACHMENT_TYPE_CODE is submitted.  (2400, PWK02)",Line,,,N,393
Detail,ACN_08,"This field represents a value assigned by the provider to uniquely identify the attachment referenced in ATTACHMENT_TYPE_CODE_08.  Expected when corresponding ATTACHMENT_TYPE_CODE is submitted.   (2400, PWK06)",Line,,,N,394
Detail,ATTACHMENT_TYPE_CODE_09,"This field is required when a paper attachment follows the submission of an electronic claim, is sent electronically or available by request from the provider's office and identifies the type of attachment being sent.  This value is defined by CMS in the Institutional 837 TR3 (IG) in loop 2400, segment PWK01.  See tab 'Attachment Codes' for a list of values. (2400, PWK01)",Line,,,N,395
Detail,ATTACHMENT_TRANSMIT_CODE_09,"This field is required when ATTACHMENT_TYPE_CODE_09 is provided.  This value defines how the attachment will be sent.  Valid values are defined by CMS in the Institutional 837 TR3 (IG)  in loop 2400, segment PWK02.  See tab 'Attachment Codes' for a list of values.  Expected when corresponding ATTACHMENT_TYPE_CODE is submitted. (2400, PWK02)",Line,,,N,396
Detail,ACN_09,"This field represents a value assigned by the provider to uniquely identify the attachment referenced in ATTACHMENT_TYPE_CODE_09.   Expected when corresponding ATTACHMENT_TYPE_CODE is submitted.  (2400, PWK06)",Line,,,N,397
Detail,ATTACHMENT_TYPE_CODE_10,"This field is required when a paper attachment follows the submission of an electronic claim, is sent electronically or available by request from the provider's office and identifies the type of attachment being sent.  This value is defined by CMS in the Institutional 837 TR3 (IG) in loop 2400, segment PWK01.  See tab 'Attachment Codes' for a list of values. (2400, PWK01)",Line,,,N,398
Detail,ATTACHMENT_TRANSMIT_CODE_10,"This field is required when ATTACHMENT_TYPE_CODE_10 is provided.  This value defines how the attachment will be sent.  Valid values are defined by CMS in the Institutional 837 TR3 (IG)  in loop 2400, segment PWK02.  See tab 'Attachment Codes' for a list of values.  Expected when corresponding ATTACHMENT_TYPE_CODE is submitted. (2400, PWK02)",Line,,,N,399
Detail,ACN_10,"This field represents a value assigned by the provider to uniquely identify the attachment referenced in ATTACHMENT_TYPE_CODE_10.  Expected when corresponding ATTACHMENT_TYPE_CODE is submitted.  (2400, PWK06)",Line,,,N,400
Detail,CLAIM_ATTACHMENT_TYPE_CODE,"This field indicates the title or contents of a document, report or supporting item.  Expected values are defined in the CMS 837 transaction.  (2300, PWK01)",Claim,,,N,401
Detail,CLAIM_ATTACHMENT_TRANSMIT_CODE,"This field represents the code defining timing, transmission method or format by which reports are to be sent.  Expected values are defined in the CMS 837 transaction.  (2300, PWK02)",Claim,,,N,402
Detail,CLAIM_ACN,"This field represents the code designating the system/method of code structure used for identification.  (2300, PWK05)",Claim,,,N,403
Detail,LINE_AUTH_NUM_01,"This field represents the line level authorization number for this service and is only required when it differs from the claim level authorization number found in AUTH_NO_1 in this layout or when it is necessary to report one or more non-destination payer Prior Authorization Numbers.  (2400, REF02)",Line,,,N,404
Detail,LINE_AUTH_NUM_01_NPI,"This field defines the primary identifier (NPI) from the non-destination payer and would match the Other Payer information in Loop ID-2330B, NM109. Default to spaces if value is not available. (2400, REF04-2)",Line,,,N,405
Detail,LINE_AUTH_NUM_02,"This field represents the line level authorization number for this service and is only required when it differs from the claim level authorization number found in AUTH_NO_1 in this layout or when it is necessary to report one or more non-destination payer Prior Authorization Numbers.  (2400, REF02)",Line,,,N,406
Detail,LINE_AUTH_NUM_02_NPI,"This field defines the primary identifier (NPI) from the non-destination payer and would match the Other Payer information in Loop ID-2330B, NM109. Default to spaces if value is not available. (2400, REF04-2)",Line,,,N,407
Detail,LINE_AUTH_NUM_03,"This field represents the line level authorization number for this service and is only required when it differs from the claim level authorization number found in AUTH_NO_1 in this layout or when it is necessary to report one or more non-destination payer Prior Authorization Numbers.  (2400, REF02)",Line,,,N,408
Detail,LINE_AUTH_NUM_03_NPI,"This field defines the primary identifier (NPI) from the non-destination payer and would match the Other Payer information in Loop ID-2330B, NM109. Default to spaces if value is not available.  (2400, REF04-2)",Line,,,N,409
Detail,LINE_AUTH_NUM_04,"This field represents the line level authorization number for this service and is only required when it differs from the claim level authorization number found in AUTH_NO_1 in this layout or when it is necessary to report one or more non-destination payer Prior Authorization Numbers.  (2400, REF02)",Line,,,N,410
Detail,LINE_AUTH_NUM_04_NPI,"This field defines the primary identifier (NPI) from the non-destination payer and would match the Other Payer information in Loop ID-2330B, NM109. Default to spaces if value is not available.  (2400, REF04-2)",Line,,,N,411
Detail,LINE_AUTH_NUM_05,"This field represents the line level authorization number for this service and is only required when it differs from the claim level authorization number found in AUTH_NO_1 in this layout or when it is necessary to report one or more non-destination payer Prior Authorization Numbers.  (2400, REF02)",Line,,,N,412
Detail,LINE_AUTH_NUM_05_NPI,"This field defines the primary identifier (NPI) from the non-destination payer and would match the Other Payer information in Loop ID-2330B, NM109. Default to spaces if value is not available. (2400, REF04-2)",Line,,,N,413
Detail,ONSET_CURRENT_ILLNESS,"This date is the onset of acute symptoms for the current illness or condition.  Required for the initial medical service or visit performed in response to a medical emergency when the date is available and is different than the date of service.  (2300, DTP03)",Claim,,,N,414
Detail,INITIAL_TREATMENT_DATE,"This field is required by CMS when this information is known to impact adjudication for claims involving spinal manipulation, physical therapy, occupational therapy, or speech language pathology.  (2300, DTP03)",Claim,,,N,415
Detail,LAST_SEEN_DATE,"This is the date that the patient was seen by the attending or supervising physician for the qualifying medical condition related to the services performed.  CMS requires this date when claims involve services for routine foot care and it is known to impact the payer’s adjudication process.  (2300, DTP03)",Claim,,,N,416
Detail,ACUTE_MANIFESTATION_DATE,"This field represents the date of acute manifestation and is required when Loop ID-2300 CR208= 'A' or 'M', the claim involves spinal manipulation and the payer is Medicare.  (2300, DTP03)",Claim,,,N,417
Detail,ACCIDENT_DATE,"This field represents the date of accident and is required when the service is rendered as a result of an accident, whether auto, other or in relation to employment. (2300, DTP03)",Claim,,,N,418
Detail,LMP_DATE,"This field represents the date of the patient's last menstrual period and is required when, in the judgment of the provider, the services on this claim are related to the patient’s pregnancy. (2300, DTP03)",Claim,,,N,419
Detail,ADMIT_DATE,"The value in this field should represent the date in the Statement Covers Period From date.  Required on all ambulance claims when the patient was known to be admitted to the hospital. Required for CV.  (2300, DTP03)",Claim,,,N,420
Detail,DISCHARGE_DATE,"The value in this field represents the Discharge Date.   Required on all ambulance claims when the patient was known to be admitted to the hospital. (2300, DTP03)",Claim,,,N,421
Detail,ASSUMED_CARE_DATE,"This field represents the ""assumed care date"" when provider share post-operative care.  Assumed Care Date is the date care was assumed by another provider.  (2300, DTP03)",Claim,,,N,422
Detail,RELINQUISHED_CARE_DATE,"This field represents the ""relinquished care date"" when providers share post-operative care.  The Relinquished Care Date is the date the provider filing this claim ceased post-operative care. (2300, DTP03)",Claim,,,N,423
Detail,LINE_NOTE_REF_CODE,"This field defines the functional area or purpose for which the line note applies, as submitted by the provider or facility.  Valid Values are:
ADD  -  Additional Information
DCP  -  Goals, Rehabilitation Potential, or Discharge Plans
(2400, NTE01)",Line,,,N,424
Detail,LINE_NOTE_TEXT,"This field is the free-form description provided by the provider or facility to clarify the related data elements and their content. (2400, NTE02)",Line,,,N,425
Detail,CLAIM_FREQUENCY_CODE,"This code specifies the frequency of the claim and is the third position of the UBC Form Bill Type.  (2300, CLM05-3)",Claim,,,Y,426
